True_Sector,Pattern,F_T_STL,F_S_STL,F_R_STL,F_T_STL_EMD,F_S_STL_EMD,F_I_STL_EMD,Num_Kernels,Kernel_Expression,Operations
S2,Seasonal,0.1071837718966605,0.3842826950072249,0.0,0.08626511990129615,0.6187938939858313,0.4403665088672267,3,((Per(p=672)*WN(σ=1))+Per(p=168)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.7199288686141913,0.7858831071259891,0.0,0.9123863279118553,0.9731681123743957,0.8987729893379914,1,Per(p=48),['None']
S2,Seasonal,0.23018648863440083,0.3454120301821576,0.0,0.26526098551348876,0.5937816384916469,0.6239878994747554,4,(((RBF(l=10)*Per(p=14))*Per(p=96))*Per(p=336)),"[np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.9990966917615779,0.9998784138166595,0.0,0.999944592536701,0.999992824043242,0.9409922104263191,3,((Per(p=730)+Per(p=26))*Const(1)),"[np.str_('+'), np.str_('*')]"
S2,Seasonal,0.9995340360872169,0.0913487129239211,0.0,0.9999583125678534,0.4488105498879217,0.9136224604602836,1,Per(p=672),['None']
S3,Stationary,0.20529439057494347,0.16358909052578763,0.0,0.4083988072960366,0.27494894158769956,0.3964452994072868,1,Const(1),['None']
S2,Seasonal,0.15069563651781792,0.3053632149630737,0.0,0.22881954281053873,0.56968157748686,0.5447116564328498,4,(((WN(σ=1)+Per(p=48))*Per(p=336))*Per(p=14)),"[np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.0,0.7042436894587053,0.0,0.0,0.08352280180445204,0.0,3,((Per(p=336)*Per(p=672))+Per(p=10)),"[np.str_('*'), np.str_('+')]"
S1,Composite,0.9990141522145752,0.0,0.0,0.9999616341185189,0.7152549501404106,0.9614189247745734,5,((((Lin(σ=1)*Const(1))+Per(p=730))+RQ(α=1))*Per(p=365)),"[np.str_('*'), np.str_('+'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.08495002533573315,0.9999709446753983,0.0,0.16917031565952567,0.999978085345704,0.2455349331623936,1,Per(p=10),['None']
S2,Seasonal,0.34596687682506433,0.7015944476888776,0.0,0.47348191508525495,0.8339441434379828,0.489032986186828,5,((((Per(p=168)*Per(p=26))*Per(p=6))+Per(p=6))+Per(p=26)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.4000047979522292,0.3435359922568335,0.0,0.5319086266856723,0.5005783111417668,0.3856859465207153,4,(((Per(p=52)*RBF(l=0.1))+Per(p=60))*Per(p=730)),"[np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.0,0.8024576918206043,0.0,0.0,0.7473455814396093,0.0,5,((((WN(σ=1)+Const(1))+Per(p=672))*Const(1))*Const(1)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('*')]"
S1,Composite,0.9981246480277656,0.28834988992191557,0.0,0.9987449244849063,0.42823122202803465,0.32711487011692364,4,(((RBF(l=10)+Per(p=10))*WN(σ=1))+Lin(σ=1)),"[np.str_('+'), np.str_('*'), np.str_('+')]"
S3,Stationary,0.0,0.7950399688737743,0.0,0.03336173547292742,0.8704837604213278,0.359279970804248,1,RQ(α=1),['None']
S3,Stationary,0.25245690229768225,0.1000494142736168,0.0,0.39946151230839333,0.1791734869817888,0.37356956431672383,1,RQ(α=0.1),['None']
S2,Seasonal,0.06736529752574583,0.9999874646330923,0.0,0.08903154922598133,0.9999923773981862,0.39184252233759087,1,Per(p=14),['None']
S2,Seasonal,0.016053766804500325,0.22994465359489913,0.0,0.0694948182201579,0.34675231381742744,0.2720436934384106,3,((RBF(l=0.1)*Per(p=12))*Per(p=4)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.0,0.996478588064288,0.0,0.4781109919389982,0.9995420098747727,0.8696877194845931,1,Per(p=52),['None']
S2,Seasonal,0.9531101754450869,0.25239225164724577,0.0,0.9862036101504988,0.45095390867077845,0.7211527664082746,5,((((Per(p=672)+WN(σ=0.1))+Per(p=672))+Per(p=336))+Per(p=60)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.03744905816644095,0.6198687519166919,0.0,0.1739485743453597,0.8587464044049318,0.7104517418263934,3,((Per(p=7)*RQ(α=1))+RBF(l=10)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.0944683684438482,0.36494902728111156,0.0,0.10637065264827028,0.33972961195257134,0.0,3,((Per(p=365)+Per(p=168))+Per(p=40)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.27113463325752596,0.16349960838608157,0.0,0.3634517053598444,0.2502847778685907,0.2471558973019672,5,((((Per(p=96)*Per(p=336))*Per(p=6))+WN(σ=1))*Per(p=730)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.6218420134913476,0.6018180673317268,0.0,0.7015011394452701,0.7148045523001707,0.3358829996927045,5,((((Per(p=672)+Per(p=40))+RBF(l=0.1))+Const(1))+Per(p=6)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('+')]"
S1,Composite,0.018793629956427083,0.13731581616477662,0.0,0.05966989340992557,0.4415943150215865,0.5776047539337681,5,((((Per(p=10)+Lin(σ=0))*Lin(σ=10))*RBF(l=10))*RQ(α=1)),"[np.str_('+'), np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.5731376771408145,0.5589799057346437,0.0,0.875767802404162,0.8850863469720027,0.8262452487042546,4,(((RBF(l=10)*Per(p=52))+Per(p=26))+Per(p=30)),"[np.str_('*'), np.str_('+'), np.str_('+')]"
S4,Trending,0.9999824727126426,0.30774709689091895,0.0,0.999995647820635,0.7594038134448432,0.7515160156522058,2,(Lin(σ=1)+RBF(l=10)),[np.str_('+')]
S2,Seasonal,0.06565548859898096,0.2656566754033587,0.0,0.2956860109419711,0.7219758414150571,0.8366320174234226,4,(((Per(p=48)+Per(p=14))+Per(p=26))*Per(p=96)),"[np.str_('+'), np.str_('+'), np.str_('*')]"
S3,Stationary,0.04946738642398152,0.3454910120571615,0.0,0.10213382946124694,0.7274638512643788,0.6645246954915615,1,RQ(α=1),['None']
S2,Seasonal,0.3636837422494399,0.5710239203226676,0.0,0.5232137243339875,0.7182763338156479,0.5010864611222936,3,((Per(p=40)*RBF(l=1))+Per(p=6)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.5716744752820522,0.30490510952738337,0.0,0.6955395832491086,0.45292388828753294,0.44913875038427764,4,(((Per(p=52)+Per(p=96))*RQ(α=1))+Per(p=4)),"[np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.08675404505350237,0.9999912092296275,0.0,0.2673907453420096,0.9999941974656117,0.33964871507616234,1,Per(p=10),['None']
S1,Composite,0.03494328070100905,0.9183298089432933,0.0,0.18228612737228722,0.9651478389707012,0.5958739183873456,3,((Per(p=730)+Lin(σ=10))*Per(p=96)),"[np.str_('+'), np.str_('*')]"
S4,Trending,0.9999872089062098,0.2612996504438161,0.0,0.9999940256138962,0.39956964208066903,0.5329942990893521,2,(Lin(σ=10)+RQ(α=1)),[np.str_('+')]
S3,Stationary,0.026942270929666057,0.09745389460592158,0.0,0.4066283649571004,0.15908666081713774,0.33571338341842416,1,WN(σ=1),['None']
S3,Stationary,0.08616690413286532,0.724736010188874,0.0,0.0,0.12819519974043425,0.0,2,(RBF(l=10)+Const(1)),[np.str_('+')]
S1,Composite,0.3621965957696177,0.6523121361379098,0.0,0.5093656926537817,0.755632996862676,0.4393972295243437,5,((((Per(p=10)*Per(p=52))+Per(p=10))+Per(p=96))*Lin(σ=0)),"[np.str_('*'), np.str_('+'), np.str_('+'), np.str_('*')]"
S1,Composite,0.03287908712339993,0.16328885858390418,0.0,0.23282897662754942,0.523856811546998,0.6133211826243461,4,(((Per(p=168)+Per(p=30))*RBF(l=1))*Lin(σ=1)),"[np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.6951233899725535,0.6607627775485898,0.0,0.744754897392333,0.8454183533284964,0.6385457313539113,2,(Per(p=24)+Per(p=40)),[np.str_('+')]
S2,Seasonal,0.23948541776058208,0.5537133576629567,0.0,0.31577955952555237,0.7144104565751179,0.43357845636565806,4,(((RQ(α=0.1)+Per(p=40))*Per(p=672))*Per(p=365)),"[np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.037559126922278474,0.4206331740045486,0.0,0.0,0.15598422040954063,0.0,5,((((Per(p=52)*RBF(l=0.1))*RQ(α=1))+Per(p=365))+RQ(α=1)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.7159376897275536,0.895364109222205,0.0,0.9453820072518935,0.993568441951507,0.9444210637843011,1,Per(p=48),['None']
S4,Trending,0.9999999993433611,0.08457947817341172,0.0,0.9999999996111957,0.17744021651685704,0.407884104473347,1,Lin(σ=1),['None']
S3,Stationary,0.23204856829714815,0.29985835238999425,0.0,0.35466864193755265,0.42605749393621595,0.5776056453977785,1,RBF(l=10),['None']
S2,Seasonal,0.014851915719545694,0.3907216836175772,0.0,0.06574621041183326,0.49387201576645146,0.35135366858911676,2,(Per(p=24)+WN(σ=1)),[np.str_('+')]
S2,Seasonal,0.8128257281082771,0.09606362095631049,0.0,0.9687506021245473,0.5860300633187079,0.8870207576326065,2,(Per(p=40)+Per(p=365)),[np.str_('+')]
S1,Composite,0.9999876689908344,0.8706646205630725,0.0,0.9999974947661663,0.9709343898385947,0.7967981866782194,3,((Per(p=48)+Per(p=7))+Lin(σ=1)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.1395752691127332,0.7152563283195505,0.0,0.26568743978316256,0.7653783132657221,0.21443071104860034,2,(WN(σ=1)+Per(p=6)),[np.str_('+')]
S2,Seasonal,0.057478326431168125,0.3155659751915021,0.0,0.17109164862355608,0.6276116419368074,0.7174587873591097,2,(Per(p=60)*RQ(α=1)),[np.str_('*')]
S1,Composite,0.9324318549031466,0.94790546257323,0.0,0.9863860869801344,0.9901808597577464,0.8059397765415288,2,(Per(p=60)*Lin(σ=10)),[np.str_('*')]
S2,Seasonal,0.21046245863511948,0.9870393110282965,0.0,0.7646625937692899,0.998817227682552,0.9103633997249991,2,(Per(p=96)+Const(1)),[np.str_('+')]
S2,Seasonal,0.9977693723181531,0.04198728077492653,0.0,0.999980279150242,0.6938303802059413,0.9915924821893973,2,(Per(p=336)*Per(p=336)),[np.str_('*')]
S2,Seasonal,0.12021898350281823,0.9999836860612242,0.0,0.1396998561596473,0.9999883346946227,0.2850316743862964,1,Per(p=10),['None']
S2,Seasonal,0.18549926468101685,0.38994835395179683,0.0,0.19004211704848417,0.6353327713870407,0.609741516511203,3,((RBF(l=1)+RQ(α=1))+Per(p=24)),"[np.str_('+'), np.str_('+')]"
S1,Composite,0.13927779128250228,0.0,0.0,0.5373937832523519,0.7091460973410635,0.9040704336544764,5,((((Lin(σ=0)*Per(p=168))*Per(p=40))*Per(p=26))*Per(p=48)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.3081191966359128,0.7575594229216213,0.0,0.40837714519499224,0.9121053340853105,0.7427818971176613,5,((((WN(σ=0.1)*Per(p=12))+Per(p=52))+Per(p=96))+Per(p=52)),"[np.str_('*'), np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.999851536816526,0.9999585839109196,0.0,0.9999288913832369,0.9999801232931393,0.5224849231950676,2,(Per(p=7)*Per(p=730)),[np.str_('*')]
S2,Seasonal,0.9999816280594077,0.9999883067342688,0.0,0.9999938494898258,0.9999961039143451,0.6667994540134673,2,(Per(p=672)+Per(p=14)),[np.str_('+')]
S1,Composite,0.9996207342759214,0.0,0.0,0.9999297537851056,0.7962373766187139,0.8188871488013986,5,((((Lin(σ=0)+Per(p=168))+Per(p=24))*Per(p=730))+Per(p=30)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.7504382128566078,0.8500941314802066,0.0,0.8666809879103247,0.9196094709293356,0.520304921685867,4,(((Per(p=52)*Per(p=40))+Per(p=365))*Per(p=7)),"[np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.9980986391357576,0.07001950412275393,0.0,0.9998740305156668,0.8746321108276035,0.9365323221390053,1,Per(p=365),['None']
S1,Composite,0.14232349262195287,0.11673884855097705,0.0,0.2561739936018226,0.42191489533963733,0.6666687339654205,5,((((Lin(σ=0)*RQ(α=1))+RQ(α=1))+RQ(α=10))+Per(p=365)),"[np.str_('*'), np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.15661847892180025,0.44370148988595715,0.0,0.09852910883824273,0.7521248019191261,0.6159740179097313,1,Per(p=30),['None']
S2,Seasonal,0.2701743234410847,0.6857158845440333,0.0,0.35465437089819907,0.7609630684267895,0.3568074291729427,4,(((Per(p=365)*Per(p=7))*Per(p=26))+Per(p=26)),"[np.str_('*'), np.str_('*'), np.str_('+')]"
S1,Composite,0.17012716372997505,0.0,0.0,0.44775644077405263,0.43626560292161465,0.8099483923506982,5,((((Lin(σ=10)+Const(1))+Per(p=6))+RBF(l=10))*RQ(α=10)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('*')]"
S1,Composite,0.9999788981177818,0.3082158209917134,0.0,0.9999955095195555,0.7163686326945351,0.7873021357158732,3,((RQ(α=10)+Per(p=672))+Lin(σ=0)),"[np.str_('+'), np.str_('+')]"
S3,Stationary,0.03819451065402901,0.2894151596150485,0.0,0.05627569550108402,0.5339131932931886,0.5488611400203038,2,(RQ(α=1)*RQ(α=1)),[np.str_('*')]
S2,Seasonal,0.2768763726973069,0.25361498576286445,0.0,0.33823488870508267,0.41093842091253296,0.47476066792603133,5,((((RBF(l=0.1)*Per(p=30))*Per(p=96))*Per(p=26))+RQ(α=10)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('+')]"
S1,Composite,0.10203957675343467,0.06481746500079033,0.0,0.39835027882661755,0.10922763948265335,0.3769491172813564,4,(((Per(p=24)*Per(p=336))+Lin(σ=10))*WN(σ=1)),"[np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.0,0.4633483571992524,0.0,0.007943092108262273,0.581049702197588,0.3148425898822339,2,(RBF(l=0.1)+Per(p=96)),[np.str_('+')]
S2,Seasonal,0.005061779309468606,0.7856337606763627,0.0,0.02876535851864137,0.8571478835285239,0.26795053767784405,4,(((Per(p=96)+Per(p=30))*RBF(l=1))+RQ(α=10)),"[np.str_('+'), np.str_('*'), np.str_('+')]"
S1,Composite,0.16622540254740337,0.9448709273951297,0.0,0.4263549476984677,0.9825644050558769,0.616709452519288,5,((((Lin(σ=1)+RBF(l=0.1))+Per(p=60))*Lin(σ=1))*Per(p=40)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.1815501851358623,0.38121178974279124,0.0,0.46124723418308844,0.4823285471764036,0.3177998511636756,2,(Per(p=6)+WN(σ=1)),[np.str_('+')]
S2,Seasonal,0.037804302488118724,0.9999781568980047,0.0,0.07375676746548154,0.999985209253813,0.32333848248145414,1,Per(p=24),['None']
S2,Seasonal,0.7661440917601975,0.9002118509143014,0.0,0.9446803508233637,0.9821488361972717,0.8494922397028749,5,((((Per(p=365)*Per(p=672))+Per(p=24))+Per(p=60))+Per(p=60)),"[np.str_('*'), np.str_('+'), np.str_('+'), np.str_('+')]"
S4,Trending,0.0,0.2348632902511547,0.0,0.6402879505300123,0.7223348990115689,0.8045413542114896,3,((Lin(σ=1)*RBF(l=10))*Lin(σ=1)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.19441556605500987,0.37864543295564057,0.0,0.24394312442968813,0.6122629549710337,0.6353928119235539,5,((((Per(p=96)+Per(p=10))+WN(σ=1))+Per(p=40))+Per(p=24)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.02242610749947105,0.9999904865260525,0.0,0.04726888937318785,0.9999930202796987,0.26631433638367175,1,Per(p=30),['None']
S1,Composite,0.9999901743170079,0.891518523398489,0.0,0.9999909408500374,0.8985334255872591,0.07666678716214215,3,((Per(p=12)+Lin(σ=1))+Per(p=48)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.06763509942238355,0.3579318549101349,0.0,0.2520233728185659,0.7524187437633229,0.7586098272989243,5,((((Per(p=30)*Per(p=48))*Per(p=168))*RQ(α=1))*Const(1)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('*')]"
S1,Composite,0.9999325734070535,0.9999904322840769,0.0,0.9999505565402564,0.9999929832133082,0.26654306646058123,5,((((Const(1)+Lin(σ=0))+Per(p=24))+Lin(σ=10))*Per(p=10)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('*')]"
S3,Stationary,0.05619683877237858,0.2375224050490824,0.0,0.06887706296608453,0.3637890022839686,0.4348031240363218,3,((RBF(l=1)+WN(σ=1))+WN(σ=0.1)),"[np.str_('+'), np.str_('+')]"
S1,Composite,0.9999999047164441,0.9990257219871457,0.0,0.9999999870048608,0.9998666941466072,0.8636104862765617,3,((Per(p=48)+Per(p=48))+Lin(σ=1)),"[np.str_('+'), np.str_('+')]"
S1,Composite,0.015802567391739353,0.5133575135239512,0.0,0.05956243745205736,0.7399717695693708,0.37414722344906104,5,((((Lin(σ=1)*Per(p=14))*Per(p=10))+Per(p=168))*Const(1)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.0,0.11426063143726983,0.0,0.11644810161398422,0.2330136494235111,0.3938658768659008,2,(Per(p=4)*Per(p=6)),[np.str_('*')]
S1,Composite,0.006377208210243901,0.22929784231037686,0.0,0.0011192601157146154,0.4818718683182006,0.44840340248090227,5,((((Per(p=365)*Per(p=7))*RQ(α=0.1))*Per(p=30))*Lin(σ=0)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.018955230557825553,0.9999858182169993,0.0,0.0879797339788767,0.9999897693441961,0.27861437197376504,2,(Per(p=7)+Per(p=14)),[np.str_('+')]
S2,Seasonal,0.3493255804208013,0.2882689836302371,0.0,0.337749550416636,0.4829016482527241,0.49403837701154696,5,((((RBF(l=10)*Per(p=14))*Per(p=672))+RBF(l=0.1))+Per(p=30)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.020262467967191,0.8735179680836991,0.0,0.06474584667189143,0.9133644382326742,0.3616760886306849,2,(WN(σ=0.1)+Per(p=52)),[np.str_('+')]
S2,Seasonal,0.11961741943718851,0.9999972795010288,0.0,0.3600635890058518,0.999998135865632,0.31485582162774506,1,Per(p=4),['None']
S2,Seasonal,0.1007344085420323,0.9760084394206342,0.0,0.2642666726956344,0.9914474403804185,0.6722748529890111,1,Per(p=96),['None']
S1,Composite,0.006264502486238888,0.4009250273731817,0.0,0.0,0.30840505807068386,0.0,3,((Lin(σ=10)+Per(p=96))*RBF(l=0.1)),"[np.str_('+'), np.str_('*')]"
S2,Seasonal,0.31773485006852187,0.6747021845589093,0.0,0.0,0.2883891989461026,0.0,3,((Per(p=24)+RBF(l=10))*Const(1)),"[np.str_('+'), np.str_('*')]"
S2,Seasonal,0.4419032158096049,0.3879080047696176,0.0,0.8368929905315744,0.8528845278343894,0.8818592582318419,3,((Per(p=365)+Per(p=96))*RBF(l=10)),"[np.str_('+'), np.str_('*')]"
S2,Seasonal,0.9850458590428813,0.99046462659828,0.0,0.9923806345295387,0.9955116725471722,0.5404162583335332,3,((Per(p=52)+Per(p=26))+Per(p=336)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.2867808647324185,0.31163009830371846,0.0,0.6661553577166298,0.6606307644846605,0.7436691502850855,3,((Per(p=30)+RBF(l=10))*RBF(l=10)),"[np.str_('+'), np.str_('*')]"
S2,Seasonal,0.06770155954283119,0.9105659943166252,0.0,0.07644543356897082,0.07712195611281591,0.0,2,(Per(p=168)*Per(p=60)),[np.str_('*')]
S2,Seasonal,0.7573783377504959,0.7960218018086233,0.0,0.8686373160748595,0.8779454666875178,0.5516762155638748,2,(Per(p=26)*Per(p=365)),[np.str_('*')]
S1,Composite,0.6409015880995621,0.9452428248429865,0.0,0.3216315249434005,0.7926897224182539,0.0,5,((((Per(p=60)*RQ(α=10))+Lin(σ=0))*RBF(l=10))*Per(p=365)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.7018819132855165,0.8220322781382717,0.0,0.8008959935665656,0.9081165562904516,0.5552830422397712,3,((RQ(α=10)+Per(p=12))+Per(p=672)),"[np.str_('+'), np.str_('+')]"
S1,Composite,0.014844648323099174,0.41128802364509887,0.0,0.21406067765699088,0.8280977812762687,0.7868234061180466,4,(((Per(p=96)*Per(p=30))*Per(p=12))*Lin(σ=10)),"[np.str_('*'), np.str_('*'), np.str_('*')]"
S1,Composite,0.22408279270610365,0.26531755381578637,0.0,0.39924642916705,0.6182726738589297,0.7228194411680136,3,((Lin(σ=0)*Per(p=10))*Per(p=48)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.0,0.9991630729232257,0.0,0.019360223005388755,0.9998340029792815,0.8028082776332824,1,Per(p=48),['None']
S2,Seasonal,0.5798105558363548,0.4541319133670533,0.0,0.7477401362874979,0.7355472792026263,0.7069146421075319,4,(((Per(p=40)*Per(p=12))+RBF(l=10))+RBF(l=10)),"[np.str_('*'), np.str_('+'), np.str_('+')]"
S1,Composite,0.9999129571697635,0.8335039503639868,0.0,0.999981311385163,0.9593266990782611,0.7852985145714468,4,(((Per(p=24)+Per(p=7))+Lin(σ=1))+Per(p=60)),"[np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.017424390158350733,0.20635137948166504,0.0,0.05915859908135268,0.33009370996646614,0.29380486046780974,2,(WN(σ=1)*Per(p=4)),[np.str_('*')]
S2,Seasonal,0.20624111660268918,0.49208860312717495,0.0,0.5004713718548736,0.8578053862361121,0.802234145000629,4,(((Per(p=52)*Per(p=336))*Per(p=336))+Per(p=96)),"[np.str_('*'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.04519048775357082,0.9971262778053046,0.0,0.12557449024852607,0.9987153534208568,0.5556591077634041,1,Per(p=40),['None']
S2,Seasonal,0.30600644597091886,0.17490056810767363,0.0,0.5242273747097208,0.21061172531748729,0.19911877846818715,4,(((RBF(l=10)*Per(p=60))*RBF(l=0.1))*Per(p=96)),"[np.str_('*'), np.str_('*'), np.str_('*')]"
S4,Trending,0.9999999999649899,0.10745245367109968,0.0,0.9999999999781078,0.21579077307445715,0.37468953041213215,1,Lin(σ=0),['None']
S2,Seasonal,0.0,0.9255728359999413,0.0,0.17484074432418628,0.9872848726192511,0.8384770449022225,1,Per(p=60),['None']
S2,Seasonal,0.9999794033551161,0.9999928196056862,0.0,0.9999858345780338,0.9999950624697852,0.31241491786997877,2,(Per(p=672)+Per(p=4)),[np.str_('+')]
S4,Trending,0.9999820583916559,0.0,0.0,0.9999735362438311,0.0,0.0,1,Lin(σ=1),['None']
S3,Stationary,0.19752699835230436,0.24245884301906706,0.0,0.3556169479338249,0.33631876411877293,0.2747852564068264,1,WN(σ=1),['None']
S2,Seasonal,0.9717853571192623,0.9014287399877359,0.0,0.9809129326902668,0.9361326445239326,0.380461168194388,4,(((Per(p=168)+Per(p=7))+Per(p=24))+Per(p=365)),"[np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.30739783810394083,0.0,0.0,0.7643828602897558,0.6164881353870849,0.8421580059620816,3,((Per(p=40)*Per(p=96))*Per(p=365)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.025310414765150613,0.5775225375248498,0.0,0.2971048132489974,0.859042118447079,0.7173464881838083,1,Per(p=30),['None']
S1,Composite,0.9988157954282113,0.7908417496183333,0.0,0.9993710876082454,0.8946098349719712,0.4752339652244335,2,(Per(p=30)+Lin(σ=0)),[np.str_('+')]
S1,Composite,0.0,0.14173861148911004,0.0,0.23835024851096798,0.2342370078305993,0.3162981580619846,4,(((Per(p=6)*Lin(σ=1))+RBF(l=1))*WN(σ=0.1)),"[np.str_('*'), np.str_('+'), np.str_('*')]"
S3,Stationary,0.10802019919774186,0.21394638338252958,0.0,0.15132176647230122,0.4395402143911338,0.588922718887507,1,RBF(l=1),['None']
S1,Composite,0.9979731853638217,0.9996912886391587,0.0,0.9995240944714944,0.999929943377743,0.7733497099633897,5,((((Per(p=24)+Per(p=672))*Lin(σ=0))+Per(p=60))*Lin(σ=0)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.1439398231814747,0.11211267953319881,0.0,0.440183906454958,0.17078239137776696,0.3263386697403706,3,((Per(p=40)*Per(p=40))*WN(σ=0.1)),"[np.str_('*'), np.str_('*')]"
S3,Stationary,0.18692553468109152,0.13828186684148236,0.0,0.6723579064050929,0.8658059405415087,0.9027853075454912,1,RBF(l=10),['None']
S2,Seasonal,0.04476011309117789,0.9999920374561909,0.0,0.17632289724444306,0.9999946894319994,0.33311644760476933,2,(Const(1)*Per(p=14)),[np.str_('*')]
S1,Composite,0.03515472994142055,0.1514316730156774,0.0,0.22115858850980286,0.3199502670842481,0.6763296170808366,4,(((Per(p=168)+Per(p=52))+Lin(σ=1))*RBF(l=1)),"[np.str_('+'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.0,0.29223055543120113,0.0,0.06074279220629519,0.6121046740143179,0.5995338399047736,5,((((RBF(l=0.1)+Per(p=7))+Per(p=52))+Per(p=96))*RQ(α=1)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.1464882164585649,0.465836948495831,0.0,0.663057968441982,0.9134224390797593,0.8921226210369333,2,(RBF(l=10)*Per(p=96)),[np.str_('*')]
S1,Composite,0.028561724688469292,0.3488298142408708,0.0,0.16943619758882023,0.7090477086337713,0.7157824231177867,5,((((Lin(σ=1)+Per(p=6))*Per(p=12))*Per(p=672))*Per(p=30)),"[np.str_('+'), np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.49819313322686887,0.44379847227539226,0.0,0.7929008229676417,0.8217380603294554,0.7968148925782679,4,(((Per(p=26)*Per(p=30))+WN(σ=0.1))+RBF(l=10)),"[np.str_('*'), np.str_('+'), np.str_('+')]"
S1,Composite,0.798826108677444,0.983375301945432,0.0,0.7443799224932093,0.9796872107876554,0.0,3,((Lin(σ=10)+Per(p=10))*Per(p=40)),"[np.str_('+'), np.str_('*')]"
S1,Composite,0.5958593347980341,0.19934805349759188,0.0,0.7273476188132506,0.2595990148117957,0.22893988561683876,5,((((Per(p=4)+Per(p=14))*Lin(σ=1))+Per(p=12))*Lin(σ=0)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.5636949698110321,0.6596058331639251,0.0,0.6058564245379452,0.6112262793551954,0.0,2,(Const(1)+Per(p=7)),[np.str_('+')]
S1,Composite,0.2780439361706645,0.4117705108477201,0.0,0.7364783723007857,0.8925497476640682,0.8728980761679515,5,((((Per(p=48)*Lin(σ=1))*Per(p=168))*Per(p=672))*Per(p=672)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.3992502892294756,0.0,0.0,0.6078561362435964,0.0,0.256290492652403,5,((((Per(p=26)*Per(p=60))+Per(p=4))+RQ(α=10))*Per(p=6)),"[np.str_('*'), np.str_('+'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.011882644716715629,0.6976942988697211,0.0,0.03165088011867789,0.0,0.0,4,(((Per(p=168)+Per(p=336))*Per(p=672))*Per(p=168)),"[np.str_('+'), np.str_('*'), np.str_('*')]"
